"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","45163","47055","43374","19238","2256","157087"
"Peak Shortage (MW)","478","0","0","0","131","609"
"Energy Met (MU)","957","1166","999","436","35","3593"
"Hydro Gen(MU)","118","35","71","48","8","280"
"Wind Gen(MU)","8","41","35","----------","----------","84"
"Solar Gen (MU)*","17.85","22.65","60.18","0.88","0.00","102"
"Energy Shortage (MU)","10.0","0.0","0.0","0.0","1.8","11.8"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","46364","50880","44570","20049","2223","159952"
