"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5553","0","113.8","55.4","1.2","180"
"","Haryana","6261","0","119.6","61.7","-1.3","460"
"","Rajasthan","9027","0","188.5","48.6","4.6","788"
"","Delhi","3557","0","72.3","44.1","2.7","411"
"","UP","11654","1340","241.5","114.5","2.3","300"
"","Uttarakhand","1619","75","30.7","19.7","0.7","209"
"","HP","1210","0","23.1","14.1","0.5","143"
"","J&K","1815","0","32.9","23.0","3.1","265"
"","Chandigarh","186","0","3.5","3.4","0.1","36"
"WR","Chhattisgarh","3106","18","68.1","12.7","1.2","281"
"","Gujarat","12340","0","277.9","48.0","0.6","425"
"","MP","8380","0","185.4","98.4","0.3","151"
"","Maharashtra","19338","183","422.8","143.7","-0.5","400"
"","Goa","313","0","7.3","6.7","0.6","66"
"","DD","245","0","5.4","5.6","-0.2","10"
"","DNH","648","0","14.6","14.6","0.0","21"
"","Essar steel","338","0","7.6","7.5","0.1","70"
"SR","Andhra Pradesh","5468","500","120.2","24.6","-1.3","323"
"","Telangana","6648","1200","143.5","79.3","2.6","470"
"","Karnataka","7429","650","158.3","13.4","2.0","581"
"","Kerala","2956","0","56.0","36.0","2.5","331"
"","Tamil Nadu","7606","701","161.1","36.1","-2.4","403"
"","Pondy","231","0","4.9","4.8","0.2","31"
"ER","Bihar","2822","100","53.6","53.1","0.2","385"
"","DVC","2481","0","56.3","-18.6","0.3","425"
"","Jharkhand","1040","0","21.9","12.7","0.0","140"
"","Odisha","3938","0","72.9","17.6","1.4","365"
"","West Bengal","7456","27","128.5","25.1","1.6","402"
"","Sikkim","87","0","1.7","1.0","0.6","30"
"NER","Arunachal Pradesh","90","0","1.4","1.4","0.0","33"
"","Assam","1219","166","24.6","15.8","2.6","190"
"","Manipur","133","1","2.1","2.2","-0.1","50"
"","Meghalaya","255","2","4.3","1.6","-0.2","73"
"","Mizoram","67","1","1.2","1.1","0.1","17"
"","Nagaland","112","1","1.9","1.4","0.0","31"
"","Tripura","242","1","3.0","0.5","0.1","66"
