"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5898","0","127.9","31.4","0.4","118","0.0"
"","Haryana","6471","0","119.2","43.7","1.0","193","0.0"
"","Rajasthan","8797","0","173.8","49.3","6.3","655","1.9"
"","Delhi","3675","0","75.5","61.4","-0.6","145","0.1"
"","UP","13671","90","285.1","98.3","-0.2","454","0.0"
"","Uttarakhand","1822","0","35.4","27.6","0.7","145","0.3"
"","HP","1386","25","26.7","20.0","0.9","136","0.3"
"","J&K","2125","531","39.5","37.1","-3.0","185","9.3"
"","Chandigarh","177","0","3.4","3.1","0.3","40","0.0"
"WR","Chhattisgarh","3913","0","88.0","17.7","-2.4","132","0.0"
"","Gujarat","15459","0","345.0","178.5","4.0","410","0.0"
"","MP","8571","0","175.2","69.7","-2.6","292","0.0"
"","Maharashtra","22133","0","477.5","151.7","1.5","509","0.0"
"","Goa","519","0","10.5","9.8","0.0","42","0.0"
"","DD","326","0","7.3","6.7","0.7","54","0.0"
"","DNH","748","0","17.3","16.8","0.5","58","0.0"
"","Essar steel","533","0","11.1","10.9","0.1","244","0.0"
"SR","Andhra Pradesh","8852","0","181.7","55.8","0.9","785","0.0"
"","Telangana","9835","0","224.0","108.2","0.8","406","0.0"
"","Karnataka","10652","0","228.9","79.6","-0.2","477","0.0"
"","Kerala","3639","0","73.2","48.7","1.6","194","0.0"
"","Tamil Nadu","15017","0","341.1","167.4","1.1","581","0.0"
"","Pondy","368","0","7.8","8.2","-0.3","36","0.0"
"ER","Bihar","4168","0","70.5","64.4","-2.8","200","0.0"
"","DVC","3059","0","69.5","-57.8","-0.7","220","0.0"
"","Jharkhand","1163","0","23.2","13.0","2.0","80","0.0"
"","Odisha","4260","0","87.7","39.8","0.8","220","0.0"
"","West Bengal","7892","0","157.6","45.3","1.6","220","0.0"
"","Sikkim","97","0","1.6","1.2","0.4","12","0.0"
"NER","Arunachal Pradesh","110","3","1.8","1.7","0.1","65","0.0"
"","Assam","1250","210","18.4","16.6","0.2","95","2.0"
"","Manipur","130","15","1.5","2.3","-0.7","24","0.1"
"","Meghalaya","250","2","4.5","3.7","-0.5","45","0.0"
"","Mizoram","75","3","1.2","1.1","0.0","10","0.0"
"","Nagaland","123","2","2.0","1.9","0.0","30","0.0"
"","Tripura","135","70","2.3","2.8","-1.2","50","0.4"
