"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42259","42907","31796","15500","2008","134470"
"Peak Shortage (MW)","1500","507","1833","16","204","4060"
"Energy Met (MU)","946","996","745","320","37","3044"
"Hydro Gen(MU)","205","64","133","59","18","480"
"Wind Gen(MU)","19","10","14","----------","----------","43"
