"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7270","800","156.0","66.3","1.5","176"
"","Haryana","7403","0","156.0","84.6","0.0","215"
"","Rajasthan","9250","0","202.9","54.9","1.6","508"
"","Delhi","4317","0","90.3","61.8","1.1","366"
"","UP","10913","3290","250.9","108.8","-2.0","221"
"","Uttarakhand","1658","110","32.0","16.7","1.4","190"
"","HP","1170","0","22.4","10.1","-2.0","70"
"","J&K","1787","0","31.1","20.9","-0.3","95"
"","Chandigarh","230","0","4.6","4.5","0.1","41"
"WR","Chhattisgarh","3356","18","77.5","21.0","-1.7","146"
"","Gujarat","13669","24","300.1","40.5","0.3","330"
"","MP","7641","0","173.1","99.7","0.4","274"
"","Maharashtra","19922","873","411.8","136.9","9.5","676"
"","Goa","453","0","8.2","8.9","-1.1","55"
"","DD","258","0","5.0","5.1","-0.1","38"
"","DNH","630","0","14.0","14.3","-0.4","14"
"","Essar steel","326","0","6.5","7.9","-1.4","90"
"SR","Andhra Pradesh","6477","0","144.1","39.2","4.1","469"
"","Telangana","6134","200","134.6","63.5","-0.1","462"
"","Karnataka","6749","600","146.2","13.7","0.9","626"
"","Kerala","3134","150","59.8","24.2","2.5","256"
"","Tamil Nadu","11476","858","254.2","69.1","3.0","376"
"","Pondy","292","25","6.2","6.0","0.2","35"
"ER","Bihar","2401","0","51.0","48.1","0.5","200"
"","DVC","2297","0","51.8","-17.5","0.4","135"
"","Jharkhand","885","0","20.2","12.9","0.6","0"
"","Odisha","3537","0","71.3","25.5","-0.8","220"
"","West Bengal","6760","20","124.5","29.9","0.0","425"
"","Sikkim","70","0","0.8","1.4","-0.6","16"
"NER","Arunachal Pradesh","103","1","1.9","1.9","0.0","23"
"","Assam","1145","132","22.4","13.2","2.9","195"
"","Manipur","124","1","2.0","2.1","-0.1","51"
"","Meghalaya","265","2","4.4","1.3","-0.7","57"
"","Mizoram","78","1","1.1","1.0","0.1","24"
"","Nagaland","114","1","1.9","1.5","0.0","29"
"","Tripura","260","2","3.3","2.0","-0.8","20"
