"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","139.2","-150.9","77.1","-68.4","4.0","1.0"
"Actual(MU)","143.1","-155.6","69.5","-59.1","1.1","-1.0"
"O/D/U/D(MU)","3.9","-4.7","-7.6","9.4","-2.9","-2.0"
