"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","41551","45048","43567","18540","2356","151062"
"Peak Shortage (MW)","521","22","0","0","54","597"
"Energy Met (MU)","907","1077","994","364","41","3384"
"Hydro Gen(MU)","98","42","64","25","6","235"
"Wind Gen(MU)","3","16","41","----------","----------","60"
"Solar Gen (MU)*","7.91","17.45","49.06","0.80","0.02","75"
"Energy Shortage (MU)","11.7","0.0","0.0","0.0","0.5","12.2"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","44152","46140","44399","18312","2311","150873"
