"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.7","2.0","0.7","91.2","8.1"
"SR GRID","0.0","0.0","2.8","16.4","2.8","90.3","6.9"
