"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7326","0","154.2","98.1","0.7","174"
"","Haryana","6169","0","137.2","76.0","0.0","415"
"","Rajasthan","7362","0","162.5","65.8","-8.2","118"
"","Delhi","4892","0","101.3","75.9","-4.2","133"
"","UP","11111","2230","247.6","116.4","-0.6","445"
"","Uttarakhand","1661","80","36.4","19.7","-1.0","151"
"","HP","1158","0","25.0","6.3","-3.0","20"
"","J&K","1419","100","30.5","20.2","-3.1","0"
"","Chandigarh","320","0","6.0","5.5","0.5","67"
"WR","Chhattisgarh","3001","56","67.5","18.5","-0.1","332"
"","Gujarat","11618","13","262.0","49.5","-2.9","343"
"","MP","6924","0","140.8","75.7","-0.8","201"
"","Maharashtra","16968","0","377.3","119.9","3.4","512"
"","Goa","352","0","7.0","6.3","0.2","58"
"","DD","259","0","6.0","5.7","0.3","29"
"","DNH","574","0","13.7","13.4","0.3","40"
"SR","Andhra Pradesh","11029","2000","243.3","90.0","2.1","312"
"","Karnataka","7535","450","142.3","19.9","0.0","201"
"","Kerala","2896","500","52.8","39.4","2.8","296"
"","Tamil Nadu","12035","534","252.8","64.8","1.6","511"
"","Pondy","314","0","6.6","7.3","-0.7","19"
"ER","Bihar","1801","50","39.1","38.4","0.8","195"
"","DVC","2580","0","58.0","-29.4","-0.8","250"
"","Jharkhand","984","0","20.9","11.3","-0.2","50"
"","Odisha","3349","0","71.2","9.2","0.7","380"
"","West Bengal","6262","0","124.9","38.0","2.5","689"
"","Sikkim","100","0","1.5","1.4","0.1","38"
"NER","Arunachal Pradesh","96","4","1.4","1.2","0.2","42"
"","Assam","985","199","20.1","12.1","3.1","187"
"","Manipur","84","16","1.4","1.7","-0.3","20"
"","Meghalaya","275","15","4.3","1.1","0.2","88"
"","Mizoram","50","10","1.1","0.9","0.1","12"
"","Nagaland","85","6","1.5","1.1","0.1","27"
"","Tripura","195","2","3.0","1.5","-0.1","54"
