"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5264","0","103.8","48.1","-1.0","165"
"","Haryana","6064","0","109.6","63.3","-1.5","123"
"","Rajasthan","9870","0","207.7","77.4","1.9","217"
"","Delhi","3154","0","58.5","43.4","1.0","282"
"","UP","10860","1200","221.5","104.8","-1.0","225"
"","Uttarakhand","1759","150","33.6","24.6","2.3","199"
"","HP","1335","0","24.6","20.1","0.0","94"
"","J&K","1890","472","41.5","34.3","1.9","217"
"","Chandigarh","184","0","3.4","3.6","0.3","8"
"WR","Chhattisgarh","3154","96","67.3","15.6","-2.0","77"
"","Gujarat","12357","9","269.2","78.9","-0.9","338"
"","MP","10639","0","217.6","126.7","-2.2","204"
"","Maharashtra","18804","18","396.1","106.2","-6.6","410"
"","Goa","426","0","8.5","8.1","-0.2","21"
"","DD","284","0","6.4","6.2","0.2","45"
"","DNH","674","0","15.8","15.8","0.0","0"
"","Essar steel","345","0","6.4","5.0","1.4","159"
"SR","Andhra Pradesh","5800","0","120.5","13.8","-0.2","208"
"","Telangana","5750","0","126.6","83.7","1.9","321"
"","Karnataka","7514","1200","163.9","32.0","2.0","501"
"","Kerala","3347","0","61.6","44.7","2.0","277"
"","Tamil Nadu","10447","0","211.7","77.7","2.1","525"
"","Pondy","243","0","4.8","5.1","-0.3","46"
"ER","Bihar","3041","0","61.6","59.4","-0.1","400"
"","DVC","2428","0","56.1","-14.0","-1.6","100"
"","Jharkhand","970","0","22.5","10.4","0.1","60"
"","Odisha","3735","100","66.5","22.1","1.0","300"
"","West Bengal","6376","7","118.3","24.2","-1.6","100"
"","Sikkim","120","0","1.5","1.3","0.2","25"
"NER","Arunachal Pradesh","118","1","1.4","1.8","0.4","41"
"","Assam","1294","3","14.4","20.8","2.0","204"
"","Manipur","157","0","2.4","2.3","-0.1","42"
"","Meghalaya","315","0","4.4","4.9","-0.3","61"
"","Mizoram","86","1","1.2","1.4","0.2","34"
"","Nagaland","109","4","1.6","1.9","0.2","40"
"","Tripura","225","0","-0.3","3.1","1.4","44"
