"","NR","WR","SR","ER","NER"
"Schedule(MU)","86.1","-86.2","33.3","-33.7","-0.9"
"Actual(MU)","102.7","-99.3","27.5","-36.7","-0.2"
"O/D/U/D(MU)","16.6","-13.1","-5.8","-3.0","0.7"
