"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4680","0","92.1","42.8","0.6","130"
"","Haryana","5979","0","113.5","47.7","-1.4","345"
"","Rajasthan","10067","0","200.4","70.2","2.0","277"
"","Delhi","3693","5","54.8","42.6","-2.1","165"
"","UP","10353","1850","227.1","93.9","-0.8","293"
"","Uttarakhand","1878","0","36.0","25.0","4.0","277"
"","HP","1285","0","24.3","20.4","0.5","134"
"","J&K","1956","345","42.8","37.9","0.9","177"
"","Chandigarh","203","0","3.4","3.5","0.3","8"
"WR","Chhattisgarh","3143","96","71.6","23.9","-1.3","138"
"","Gujarat","11571","0","245.4","52.2","1.1","571"
"","MP","8217","0","156.8","87.8","-1.1","287"
"","Maharashtra","17644","187","359.4","103.2","4.9","592"
"","Goa","331","0","7.0","6.6","-0.1","66"
"","DD","244","0","5.6","5.9","-0.3","32"
"","DNH","614","0","14.8","15.1","-0.2","75"
"","Essar steel","297","0","5.0","7.1","-2.1","76"
"SR","Andhra Pradesh","6274","0","138.1","21.6","1.8","386"
"","Telangana","5928","300","127.4","76.0","4.7","382"
"","Karnataka","8600","400","178.3","34.0","3.8","675"
"","Kerala","3146","0","56.9","44.2","2.3","304"
"","Tamil Nadu","11376","737","246.5","97.9","-0.4","387"
"","Pondy","272","0","5.5","5.5","0.0","24"
"ER","Bihar","2845","0","56.7","54.1","-2.2","160"
"","DVC","2430","0","55.7","-11.5","1.2","250"
"","Jharkhand","1023","0","21.9","10.2","-0.9","70"
"","Odisha","3354","0","65.0","19.8","2.7","310"
"","West Bengal","5863","0","100.7","14.1","0.8","270"
"","Sikkim","74","0","1.3","1.1","0.2","25"
"NER","Arunachal Pradesh","112","3","1.8","1.3","0.4","38"
"","Assam","1152","58","20.4","13.8","1.4","145"
"","Manipur","132","3","2.1","2.2","-0.1","38"
"","Meghalaya","318","2","5.1","5.2","-0.9","55"
"","Mizoram","81","1","1.3","1.0","0.3","31"
"","Nagaland","118","2","2.4","1.5","0.8","33"
"","Tripura","195","1","2.6","0.5","-0.1","40"
