"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","161.1","-197.6","100.6","-71.0","6.6","-0.3"
"Actual(MU)","155.7","-202.3","110.8","-69.3","7.1","2.0"
"O/D/U/D(MU)","-5.3","-4.7","10.3","1.6","0.5","2.3"
