"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","177.2","-247.5","195.3","-133.6","8.1","-0.5"
"Actual(MU)","166.0","-248.5","211.3","-141.4","6.1","-6.6"
"O/D/U/D(MU)","-11.3","-1.0","16.0","-7.8","-2.1","-6.1"
