"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.44","5.69","17.32","24.45","55.94","19.61"
"SR GRID","0.00","2.10","5.67","20.93","28.70","54.20","17.10"
