"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.0","2.6","0.0","83.0","17.0"
"SR GRID","0.0","0.0","2.9","11.4","2.8","91.9","5.2"
