"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.52","8.34","8.87","78.39","12.74"
"SR GRID","0.00","0.00","0.52","8.34","8.87","78.39","12.74"
