"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","55338","42294","39684","21905","2739","161960"
"Peak Shortage (MW)","1381","33","100","0","148","1662"
"Energy Met (MU)","1304","945","929","472","51","3701"
"Hydro Gen (MU)","332","19","55","137","29","573"
"Wind Gen (MU)","34","135","214","----------","----------","382"
"Solar Gen (MU)*","20.57","10.1","63.11","2.20","0.04","96"
"Energy Shortage (MU)","9.2","0.1","0.6","0.0","2.7","12.6"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","59088","43653","41209","22558","2780","164896"
"","21:26","19:52","07:37","19:36","19:34","19:36"
