"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.030","0.00","0.00","1.91","1.91","77.23","20.86"
"SR GRID","0.030","0.00","0.00","1.91","1.91","77.23","20.86"
