"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","157.2","-183.5","64.0","-46.0","5.6","-2.7"
"Actual(MU)","180.0","-192.2","63.2","-52.0","8.4","7.4"
"O/D/U/D(MU)","22.8","-8.8","-0.8","-6.0","2.8","10.0"
