"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","242.8","-249.8","37.1","-28.9","-1.1","0.1"
"Actual(MU)","249.6","-273.5","44.6","-23.8","1.9","-1.2"
"O/D/U/D(MU)","6.8","-23.7","7.5","5.1","3.0","-1.2"
