"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.20","0.68","11.26","12.14","72.29","15.57"
"SR GRID","0.00","0.20","0.68","11.26","12.14","72.29","15.57"
