"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","2.31","13.68","32.59","48.61","41.53","9.86"
"SR GRID","0.00","2.31","13.68","32.59","48.61","41.53","B. Frequency Profile (%)9.86"
