"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.31","4.10","4.41","72.42","23.22"
"SR GRID","0.00","0.00","0.30","4.10","4.40","72.40","23.20"
