"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","88.1","-121.6","103.8","-72.2","1.1","-0.8"
"Actual(MU)","66.2","-120.5","101.0","-51.0","0.3","-4.0"
"O/D/U/D(MU)","-21.9","1.2","-2.8","21.2","-0.8","-3.3"
