"Share of RES in total generation (%)","6.32","2.81","21.22","0.15","0.10","7.65"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","23.17","7.21","33.51","5.66","18.65","17.10"
