"","NR","WR","SR","ER","NER","All India"
"Coal","496","1276","550","460","11","2793"
"Lignite","14","14","49","0","0","77"
"Hydro","238","37","63","52","6","396"
"Nuclear","28","27","37","0","0","91"
"Gas, Naptha & Diesel","34","47","15","0","28","124"
"RES (Wind, Solar, Biomass & Others)","88","87","150","2","0","326"
"Total","897","1489","863","514","45","3807"
