"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","45032","36628","31305","15787","1805","130557"
"Peak Shortage (MW)","3580","393","550","560","434","5517"
"Energy Met (MU)","1035","848","681","336","36","2936"
"Hydro Gen(MU)","269","72","125","84","21","571"
"Wind Gen(MU)","4","15","85","----------","----------","104"
