"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","37831","40831","31598","15116","1978","127354"
"Peak Shortage (MW)","1290","86","1691","0","210","3277"
"Energy Met (MU)","841","966","724","299","36","2865"
"Hydro Gen(MU)","104","39","93","25","7","267"
"Wind Gen(MU)","1","4","17","----------","----------","22"
