"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","244.6","-284.3","111.2","-81.8","9.9","-0.4"
"Actual(MU)","235.1","-280.4","115.0","-71.6","8.4","6.5"
"O/D/U/D(MU)","-9.5","3.9","3.8","10.2","-1.5","7.0"
