"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","214.8","-216.7","57.0","-50.1","-3.1","1.9"
"Actual(MU)","200.9","-212.3","57.0","-44.7","-4.2","-3.4"
"O/D/U/D(MU)","-13.9","4.4","0.0","5.4","-1.1","-5.3"
