"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","108.3","-183.6","131.2","-53.8","-1.9","0.2"
"Actual(MU)","96.9","-188.0","140.0","-49.0","-1.6","-1.7"
"O/D/U/D(MU)","-11.3","-4.4","8.8","4.8","0.2","-1.9"
