"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","112.5","-145.2","72.3","-44.6","8.0","3.0"
"Actual(MU)","116.8","-155.9","73.7","-47.6","10.1","-2.9"
"O/D/U/D(MU)","4.3","-10.7","1.4","-3.0","2.1","-5.9"
