"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.10","4.87","15.31","21.28","64.48","14.24"
"SR GRID","0.00","1.10","4.87","15.31","21.28","64.48","B. Frequency Profile (%)14.24"
