"","NR","WR","SR","ER","NER","All India"
"Coal","340","884","388","296","8","1915"
"Lignite","17","12","43","0","0","72"
"Hydro","276","103","168","132","24","703"
"Nuclear","23","29","60","0","0","112"
"Gas, Naptha & Diesel","34","58","16","0","27","135"
"RES (Wind, Solar, Biomass & Others)","45","81","126","2","0","254"
"Total","736","1167","800","429","59","3191"
