"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","240.6","-214.3","39.8","-58.4","-6.7","1.1"
"Actual(MU)","211.8","-222.2","84.2","-65.8","-8.5","-0.5"
"O/D/U/D(MU)","-28.7","-7.9","44.4","-7.4","-1.8","-1.5"
