"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5313","0","98.6","41.5","0.2","136"
"","Haryana","6316","0","117.1","65.2","-0.4","219"
"","Rajasthan","10346","0","224.3","76.8","3.4","369"
"","Delhi","3559","2","62.9","48.1","-0.6","219"
"","UP","11259","1740","245.9","98.8","1.6","419"
"","Uttarakhand","1913","0","36.1","25.9","0.9","295"
"","HP","1478","0","27.7","23.3","0.4","74"
"","J&K","2173","543","46.4","38.1","0.6","212"
"","Chandigarh","206","0","3.6","3.7","-0.1","21"
"WR","Chhattisgarh","3451","96","70.2","25.9","-1.2","310"
"","Gujarat","12357","0","260.9","81.4","0.9","457"
"","MP","10592","0","216.6","131.4","-2.5","446"
"","Maharashtra","16904","16","351.4","68.4","-12.4","709"
"","Goa","412","0","7.9","7.6","-0.3","17"
"","DD","285","0","6.2","6.2","0.0","31"
"","DNH","667","0","15.6","15.7","-0.1","20"
"","Essar steel","356","0","6.9","7.3","-0.4","142"
"SR","Andhra Pradesh","6060","0","126.2","33.3","1.7","390"
"","Telangana","5909","0","125.8","73.0","1.5","471"
"","Karnataka","8096","1000","171.7","40.2","2.3","497"
"","Kerala","3186","0","57.8","42.2","1.8","270"
"","Tamil Nadu","12483","0","255.8","113.6","5.1","559"
"","Pondy","303","0","6.1","6.1","0.0","32"
"ER","Bihar","3332","0","64.5","63.5","-1.3","245"
"","DVC","2330","0","56.8","-11.5","0.8","135"
"","Jharkhand","1038","0","23.1","11.9","-0.1","110"
"","Odisha","3662","0","66.6","22.5","2.8","225"
"","West Bengal","5945","0","115.8","19.6","2.3","210"
"","Sikkim","98","0","1.5","1.2","0.3","21"
"NER","Arunachal Pradesh","108","6","1.9","1.4","0.5","40"
"","Assam","1288","43","21.4","14.7","1.6","173"
"","Manipur","156","2","2.6","2.6","0.0","36"
"","Meghalaya","336","1","5.4","4.7","-0.2","45"
"","Mizoram","90","2","1.4","1.3","0.1","29"
"","Nagaland","116","3","2.0","1.7","0.3","30"
"","Tripura","213","2","3.1","-0.8","0.7","56"
