"","NR","WR","SR","ER","NER","All India"
"Coal","483","1193","470","381","11","2537"
"Lignite","19","13","46","0","0","77"
"Hydro","236","53","73","73","15","451"
"Nuclear","28","31","37","0","0","95"
"Gas, Naptha & Diesel","36","50","16","0","28","130"
"RES (Wind, Solar, Biomass & Others)","64","120","289","2","0","475"
"Total","865","1461","930","456","54","3765"
