"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","330.7","-271.3","-14.2","-44.8","0.2","0.5"
"Actual(MU)","323.4","-270.2","-16.4","-35.1","1.7","3.5"
"O/D/U/D(MU)","-7.2","1.1","-2.2","9.7","1.5","2.9"
