"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","52740","44486","38888","21902","2723","160739"
"Peak Shortage (MW)","1583","0","0","350","176","2109"
"Energy Met (MU)","1267","987","842","481","53","3631"
"Hydro Gen (MU)","297","18","160","109","22","607"
"Wind Gen (MU)","7","57","233","----------","----------","297"
"Solar Gen (MU)*","19.00","9.22","41.98","0.86","0.01","71"
"Energy Shortage (MU)","10.7","0.0","0.0","1.1","1.2","12.9"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","56708","46145","39099","22831","2740","163450"
"","00:13","19:34","19:28","20:03","20:44","19:34"
