"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39395","43229","31459","16651","2235","132969"
"Peak Shortage (MW)","1768","183","1510","380","84","3925"
"Energy Met (MU)","828","993","735","330","38","2924"
"Hydro Gen(MU)","122","29","49","19","8","226"
"Wind Gen(MU)","6","10","8","----------","----------","24"
