"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.32","4.79","5.12","64.99","29.90"
"SR GRID","0.00","0.00","0.32","4.79","5.12","64.99","29.90"
