"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.94","7.49","20.36","28.78","57.85","13.37"
"SR GRID","0.00","0.94","7.49","20.36","28.78","57.85","13.37"
