"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5405","0","104.8","37.8","-0.9","54","0.0"
"","Haryana","6323","0","122.9","79.5","0.8","179","0.0"
"","Rajasthan","12097","0","236.6","53.2","-2.0","258","0.0"
"","Delhi","3933","0","66.5","57.7","-1.2","169","0.0"
"","UP","13880","0","267.0","110.7","0.0","365","0.0"
"","Uttarakhand","2072","0","37.9","24.6","0.3","186","0.0"
"","HP","1652","0","28.0","22.4","0.0","157","0.2"
"","J&K","2433","608","46.9","42.3","-1.6","245","0.0"
"","Chandigarh","226","0","3.5","3.8","-0.2","15","0.0"
"WR","Chhattisgarh","3890","0","82.8","31.7","-3.5","309","0.0"
"","Gujarat","14872","0","324.3","90.3","1.3","450","0.0"
"","MP","13505","0","236.7","120.6","0.1","601","0.0"
"","Maharashtra","20496","0","428.0","130.7","0.2","496","0.0"
"","Goa","498","0","12.6","11.6","0.4","49","0.0"
"","DD","321","0","7.2","6.9","0.3","89","0.0"
"","DNH","754","0","17.5","17.4","0.1","67","0.0"
"","Essar steel","598","0","11.9","12.1","-0.1","257","0.0"
"SR","Andhra Pradesh","8158","0","174.5","67.6","0.7","435","0.0"
"","Telangana","9095","0","192.6","70.2","0.0","570","0.0"
"","Karnataka","11435","0","219.5","79.1","0.0","518","0.0"
"","Kerala","3794","0","74.3","62.4","0.5","157","0.0"
"","Tamil Nadu","14617","0","310.6","153.6","0.3","563","0.0"
"","Pondy","356","0","7.3","7.5","-0.2","33","0.0"
"ER","Bihar","3893","0","68.5","65.4","-2.2","460","0.0"
"","DVC","5422","0","64.9","-40.1","-0.1","396","0.0"
"","Jharkhand","1000","0","23.8","17.9","-0.5","169","0.0"
"","Odisha","3821","0","74.1","26.2","1.3","267","0.0"
"","West Bengal","6992","0","128.7","20.0","-0.1","309","0.0"
"","Sikkim","100","0","1.4","1.6","-0.2","18","0.0"
"NER","Arunachal Pradesh","125","3","2.2","2.5","-0.3","21","0.0"
"","Assam","1429","32","23.4","18.6","0.6","108","0.1"
"","Manipur","168","4","2.4","2.7","-0.3","12","0.0"
"","Meghalaya","350","0","6.1","5.1","-0.1","45","0.0"
"","Mizoram","96","1","1.8","1.5","0.2","7","0.0"
"","Nagaland","120","2","2.1","1.9","0.2","32","0.0"
"","Tripura","242","0","3.8","1.9","0.2","39","0.0"
