"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.13","2.01","2.14","60.30","37.56"
"SR GRID","0.00","0.00","0.10","2.00","2.10","60.30","37.60"
