"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5253","0","98.6","38.0","-1.1","115"
"","Haryana","6250","0","113.1","61.1","-1.0","137"
"","Rajasthan","10292","189","219.2","71.0","2.5","305"
"","Delhi","3756","21","63.4","49.7","-0.2","284"
"","UP","11206","1580","242.8","96.5","-1.9","159"
"","Uttarakhand","1914","0","35.6","24.7","0.9","155"
"","HP","1481","0","27.7","22.3","1.4","203"
"","J&K","2005","501","44.3","37.5","0.6","127"
"","Chandigarh","216","0","3.7","3.7","0.3","27"
"WR","Chhattisgarh","3397","96","70.4","25.1","0.4","217"
"","Gujarat","12594","26","263.0","61.4","1.8","373"
"","MP","11017","0","218.2","128.6","-5.2","207"
"","Maharashtra","18181","11","371.9","82.1","-5.3","131"
"","Goa","439","0","8.6","8.1","-0.1","47"
"","DD","284","0","6.2","6.3","-0.1","42"
"","DNH","659","0","15.3","15.5","-0.2","26"
"","Essar steel","354","0","7.2","7.0","0.2","117"
"SR","Andhra Pradesh","6318","0","135.6","41.2","0.8","250"
"","Telangana","6138","0","135.6","82.8","1.1","180"
"","Karnataka","8075","900","172.1","46.2","2.6","300"
"","Kerala","3210","0","61.4","49.0","1.8","123"
"","Tamil Nadu","12563","0","266.2","126.0","3.0","250"
"","Pondy","307","0","6.3","6.3","0.0","30"
"ER","Bihar","2971","0","64.5","60.6","1.7","350"
"","DVC","2487","0","56.2","-9.6","-0.4","110"
"","Jharkhand","1111","0","23.7","10.6","0.7","80"
"","Odisha","3468","0","67.4","17.6","1.2","230"
"","West Bengal","6275","3","116.7","18.8","2.1","250"
"","Sikkim","93","0","1.4","1.1","0.3","30"
"NER","Arunachal Pradesh","113","1","2.0","1.4","0.6","67"
"","Assam","1289","26","21.8","14.3","2.3","209"
"","Manipur","154","2","2.6","2.5","0.1","31"
"","Meghalaya","317","4","5.5","4.6","-0.2","12"
"","Mizoram","92","2","1.6","1.3","0.2","35"
"","Nagaland","117","2","2.1","1.7","0.4","45"
"","Tripura","215","3","2.8","-0.8","0.0","77"
