"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8678","0","190.1","120.8","1.5","200"
"","Haryana","7872","0","146.7","133.2","-0.9","135"
"","Rajasthan","7520","0","158.0","58.7","-0.5","258"
"","Delhi","4508","0","94.0","82.1","-0.6","166"
"","UP","14877","0","313.2","141.9","-1.4","318"
"","Uttarakhand","1844","0","40.0","14.7","1.2","143"
"","HP","1227","0","25.9","-1.7","2.3","182"
"","J&K","1837","459","38.4","19.1","-2.7","124"
"","Chandigarh","250","0","5.4","5.7","-0.4","2"
"WR","Chhattisgarh","3393","0","78.6","28.4","1.4","212"
"","Gujarat","11987","4","265.9","66.3","-0.4","589"
"","MP","6650","0","140.3","61.4","-1.8","158"
"","Maharashtra","17500","0","382.6","113.9","3.9","690"
"","Goa","405","0","8.2","7.7","0.1","73"
"","DD","314","0","6.9","7.1","-0.2","41"
"","DNH","744","0","17.2","17.3","-0.1","31"
"","Essar steel","391","0","6.9","6.7","0.2","172"
"SR","Andhra Pradesh","6739","0","149.7","15.6","1.9","549"
"","Telangana","6757","0","150.7","100.0","2.4","303"
"","Karnataka","8115","0","181.8","79.2","3.7","600"
"","Kerala","3310","0","61.5","42.3","1.1","167"
"","Tamil Nadu","12923","0","274.5","103.6","2.4","1019"
"","Pondy","327","0","6.9","7.0","-0.2","38"
"ER","Bihar","3366","0","69.5","68.7","0.8","0"
"","DVC","2526","0","59.5","-24.9","0.7","150"
"","Jharkhand","919","0","20.4","18.2","0.4","100"
"","Odisha","3602","0","73.9","15.5","1.1","200"
"","West Bengal","7616","0","155.5","45.1","3.8","300"
"","Sikkim","93","0","1.4","1.1","0.3","0"
"NER","Arunachal Pradesh","106","2","1.9","2.0","-0.1","27"
"","Assam","1528","102","28.9","20.7","3.2","230"
"","Manipur","120","0","2.0","2.1","-0.1","22"
"","Meghalaya","283","1","4.9","1.2","0.0","50"
"","Mizoram","77","1","1.2","1.0","0.1","18"
"","Nagaland","100","0","1.8","1.7","0.0","27"
"","Tripura","255","0","4.0","3.3","1.0","81"
