"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.027","0.00","0.16","2.15","2.31","79.34","18.34"
"SR GRID","0.027","0.00","0.16","2.15","2.31","79.34","18.34"
