"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","174.8","-185.8","72.7","-61.6","-1.7","-1.5"
"Actual(MU)","170.1","-189.2","74.2","-53.4","1.0","2.7"
"O/D/U/D(MU)","-4.7","-3.5","1.5","8.2","2.7","4.2"
