"","NR","WR","SR","ER","NER","All India"
"Coal","278","742","375","368","7","1769"
"Lignite","18","14","53","0","0","85"
"Hydro","154","31","83","49","4","322"
"Nuclear","24","37","59","0","0","119"
"Gas, Naptha & Diesel","24","72","19","0","23","137"
"RES (Wind, Solar, Biomass & Others)","90","95","141","5","0","331"
"Total","588","991","729","422","33","2763"
