"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","78.6","-177.7","156.5","-64.2","6.8","0.0"
"Actual(MU)","54.6","-183.4","179.1","-63.7","7.3","-6.1"
"O/D/U/D(MU)","-24.0","-5.7","22.6","0.6","0.5","-6.1"
