"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.35","3.06","3.40","56.25","40.35"
"SR GRID","0.00","0.00","0.35","3.06","3.40","56.25","B. Frequency Profile (%)40.35"
