"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35435","38644","31151","14896","1651","121777"
"Peak Shortage (MW)","1880","808","6161","906","311","10066"
"Energy Met (MU)","787","902","703","335","28","2754"
"Hydro Gen(MU)","167","38","58","51","4","318"
"Wind Gen(MU)","6","19","7","----------","----------","32"
