"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7487","0","153.9","71.2","-0.6","99"
"","Haryana","7866","0","152.0","120.7","-2.5","77"
"","Rajasthan","8279","367","192.6","56.1","0.8","286"
"","Delhi","4087","97","88.9","75.2","-1.6","60"
"","UP","11880","4630","257.3","103.7","3.9","406"
"","Uttarakhand","1798","75","36.0","16.1","2.3","428"
"","HP","1300","0","24.9","10.0","2.3","255"
"","J&K","1879","470","35.8","23.7","1.6","194"
"","Chandigarh","242","0","4.7","4.6","0.3","55"
"WR","Chhattisgarh","3837","96","90.9","36.0","2.8","282"
"","Gujarat","13394","0","299.4","60.2","-2.1","487"
"","MP","7826","0","181.9","99.5","-3.0","380"
"","Maharashtra","19550","77","420.5","124.0","-6.9","515"
"","Goa","446","0","9.4","8.3","0.6","83"
"","DD","295","0","6.7","6.7","0.0","37"
"","DNH","657","0","14.9","15.8","-1.0","70"
"","Essar steel","228","0","5.0","4.5","0.5","132"
"SR","Andhra Pradesh","5958","0","136.3","15.9","2.2","428"
"","Telangana","6291","0","145.5","101.5","-3.0","212"
"","Karnataka","6511","1400","147.7","28.2","2.4","637"
"","Kerala","3205","50","59.6","38.2","1.4","280"
"","Tamil Nadu","12478","0","265.8","123.1","4.6","437"
"","Pondy","326","0","6.7","6.8","0.0","36"
"ER","Bihar","3385","0","69.6","67.8","-0.5","60"
"","DVC","2566","0","58.2","-16.5","-1.2","130"
"","Jharkhand","1031","0","23.8","11.5","0.6","100"
"","Odisha","3320","0","71.3","16.3","1.5","230"
"","West Bengal","7636","0","152.2","56.3","2.5","290"
"","Sikkim","90","0","1.3","1.0","0.3","20"
"NER","Arunachal Pradesh","108","2","1.6","1.7","0.0","48"
"","Assam","1336","160","26.8","17.5","2.6","246"
"","Manipur","139","1","2.1","1.8","0.3","49"
"","Meghalaya","279","1","4.5","-0.4","-0.4","85"
"","Mizoram","74","1","1.1","1.1","0.0","20"
"","Nagaland","103","2","1.7","1.3","0.4","38"
"","Tripura","243","4","3.4","1.3","0.3","80"
