"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.19","5.93","6.11","72.63","21.26"
"SR GRID","0.00","0.00","0.19","5.93","6.11","72.63","21.26"
