"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","484","1073","495","432","8","2492"
"Hydro","285","20","72","84","24","486"
"Nuclear","31","30","45","0","0","106"
"Gas, Naptha & Diesel","29","47","16","0","23","115"
"RES (Wind, Solar, Biomass & Others)","36","85","208","1","0","330"
"Total","866","1254","836","516","56","3529"
