"Share of RES in total generation (%)","4.19","6.77","24.90","0.15","0.07","9.36"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.73","10.77","38.92","16.39","43.34","26.13"
