"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.63","15.51","17.14","65.36","17.50"
"SR GRID","0.00","0.00","1.63","15.51","17.14","65.36","B. Frequency Profile (%)17.50"
