"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","269.7","-247.4","52.7","-58.8","-15.9","0.3"
"Actual(MU)","268.4","-246.9","73.2","-83.1","-16.2","-4.6"
"O/D/U/D(MU)","-1.3","0.5","20.6","-24.3","-0.3","-4.9"
