"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6065","0","117.7","52.3","-1.1","178"
"","Haryana","7414","0","148.0","78.7","-2.6","175"
"","Rajasthan","9513","0","208.6","64.1","2.7","310"
"","Delhi","4300","5","89.0","77.3","-2.0","148"
"","UP","11213","3435","271.9","127.2","-5.7","342"
"","Uttarakhand","1596","0","34.4","17.7","0.8","244"
"","HP","1304","0","22.7","14.6","-1.1","162"
"","J&K","1930","482","33.6","23.8","-2.6","155"
"","Chandigarh","229","0","4.1","4.4","0.3","24"
"WR","Chhattisgarh","3666","155","85.9","35.3","0.9","281"
"","Gujarat","14010","25","313.9","60.4","-1.0","383"
"","MP","9823","0","219.6","108.9","-1.1","175"
"","Maharashtra","20218","274","446.0","119.6","2.0","511"
"","Goa","418","0","9.0","7.9","0.9","42"
"","DD","308","0","6.9","6.6","0.3","47"
"","DNH","721","0","16.8","16.8","0.0","46"
"","Essar steel","196","0","3.6","3.8","-0.3","81"
"SR","Andhra Pradesh","6348","0","144.8","24.2","3.2","475"
"","Telangana","6458","0","152.4","104.3","1.1","213"
"","Karnataka","6901","1600","152.0","29.6","6.3","477"
"","Kerala","3327","125","62.4","38.8","1.3","242"
"","Tamil Nadu","12259","0","275.9","124.0","4.8","491"
"","Pondy","322","0","6.6","6.4","0.1","39"
"ER","Bihar","3295","0","69.4","68.3","-1.2","290"
"","DVC","2559","0","56.4","-15.5","-0.3","170"
"","Jharkhand","1032","0","22.2","11.1","-1.3","90"
"","Odisha","3573","250","71.4","15.8","1.7","250"
"","West Bengal","7425","6","143.2","46.1","0.3","190"
"","Sikkim","89","0","1.3","0.8","0.5","30"
"NER","Arunachal Pradesh","118","3","2.1","1.8","0.3","64"
"","Assam","1328","115","23.4","16.8","1.9","243"
"","Manipur","140","2","2.3","2.0","0.3","44"
"","Meghalaya","277","1","4.4","2.3","-0.9","141"
"","Mizoram","76","1","1.2","1.2","-0.1","17"
"","Nagaland","115","5","1.7","1.6","0.1","44"
"","Tripura","218","1","3.7","0.5","1.2","62"
