"Share of RES in total generation (%)","6.37","7.20","15.84","0.22","0.11","8.12"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","35.13","11.12","26.96","10.82","31.41","20.48"
