"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","200.1","-209.5","64.8","-49.8","-4.9","0.7"
"Actual(MU)","195.3","-198.9","69.1","-61.3","-4.1","0.1"
"O/D/U/D(MU)","-4.9","10.6","4.4","-11.5","0.8","-0.6"
