"","NR","WR","SR","ER","NER","All India"
"Coal","410","1195","559","495","11","2670"
"Lignite","21","14","53","0","0","89"
"Hydro","148","43","88","31","5","315"
"Nuclear","24","37","66","0","0","126"
"Gas, Naptha & Diesel","31","82","18","0","23","154"
"RES (Wind, Solar, Biomass & Others)","77","74","165","5","0","321"
"Total","711","1444","949","531","39","3674"
