"Share of RES in total generation (%)","6.78","11.31","33.90","0.40","0.05","13.61"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","39.36","14.17","42.70","18.44","36.32","28.83"
